author_id	full_name	first_name	n_pubs	gender	discipline
31258535	panfilov, av	alexander v.	159	m	PHYSICS AND MATERIALS SCIENCE
31552575	mathieu, c	chantal	598	f	CLINICAL MEDICINE
32346419	evenepoel, p	pieter	316	m	CLINICAL MEDICINE
32364299	de smet, p	patrick	18	m	CLINICAL MEDICINE
33019228	saegerman, c	claude	230	m	CLINICAL MEDICINE
33039902	dubois, e	evelyne	101	f	BASIC LIFE SCIENCES
33259752	pauwels, ra	romain a.	333	m	CLINICAL MEDICINE
33277654	roeyers, h	herbert	246	m	CLINICAL MEDICINE
33453301	susanne, c	charles	79	m	SOCIOLOGY AND ANTHROPOLOGY
33884818	pickavet, m	mario	138	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
34167293	janssens, gpj	geert p. j.	179	m	AGRICULTURE AND FOOD SCIENCE
34167390	radeau, m	monique	42	f	PSYCHOLOGY
34363026	desmecht, d	daniel	187	m	CLINICAL MEDICINE
35079540	verdood, p	peggy	16	f	BIOMEDICAL SCIENCES
35563432	cranenbrouck, s	sylvie	19	f	BIOLOGICAL SCIENCES
36053193	clijsters, h	herman	43	m	BIOLOGICAL SCIENCES
36213651	weynants, v	vincent	43	m	BIOMEDICAL SCIENCES
36218414	fotiadi, aa	andrei a.	63	m	PHYSICS AND MATERIALS SCIENCE
36490157	gilbert, b	bernard	61	m	CHEMISTRY AND CHEMICAL ENGINEERING
36717064	ahn, mt	marie-therese	12	f	CLINICAL MEDICINE
37425539	carleer, r	robert	156	m	CHEMISTRY AND CHEMICAL ENGINEERING
37678663	herman, m	michel	196	m	CHEMISTRY AND CHEMICAL ENGINEERING
38222055	westhovens, r	rene	452	m	CLINICAL MEDICINE
38227067	lambert, we	willy e.	227	m	CHEMISTRY AND CHEMICAL ENGINEERING
38237681	selling, ja	joseph a.	7	m	HISTORY, PHILOSOPHY AND RELIGION
39328619	peetermans, we	willy e.	204	m	CLINICAL MEDICINE
40083319	lambrecht, j	jan	32	m	HISTORY, PHILOSOPHY AND RELIGION
40095855	pirard, e	eric	20	m	PHYSICS AND MATERIALS SCIENCE
40357571	hornick, jl	jean-luc	88	m	AGRICULTURE AND FOOD SCIENCE
40579179	rattat, d	dirk	34	m	BIOMEDICAL SCIENCES
40583359	rednikov, a	alexey	51	m	MECHANICAL ENGINEERING AND AEROSPACE
40594188	melkebeek, j	jan	159	m	PHYSICS AND MATERIALS SCIENCE
42011239	fiasse, r	rene	105	m	CLINICAL MEDICINE
42315872	demare, gr	george r.	89	m	CHEMISTRY AND CHEMICAL ENGINEERING
43363276	remacle, je	jacques e.	23	m	BASIC LIFE SCIENCES
44301380	van wanzeele, f	filip	16	m	BIOMEDICAL SCIENCES
3258115	kesteloot, c	christian	6	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
3896029	vikkula, m	miikka	214	m	BASIC LIFE SCIENCES
3906191	de bruyn, b	bart	146	m	MATHEMATICS
4179146	kittl, ja	jorge a.	115	m	PHYSICS AND MATERIALS SCIENCE
5802628	vander vorst, a	andre	24	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
6272618	davey, mw	mark w.	41	m	BASIC LIFE SCIENCES
7727604	maes, n	norbert	39	m	EARTH SCIENCES AND TECHNOLOGY
7753467	beysen, d	diane	14	f	BASIC LIFE SCIENCES
7756075	van heeswijk, rpg	rolf	93	m	BIOMEDICAL SCIENCES
7756218	steurbaut, w	walter	34	m	AGRICULTURE AND FOOD SCIENCE
7979087	de coninck, j	joel	197	m	PHYSICS AND MATERIALS SCIENCE
7979092	deconinck, j	johan	101	m	CHEMISTRY AND CHEMICAL ENGINEERING
7988554	chantrain, c	christophe	40	m	CLINICAL MEDICINE
8302146	tassignon, mj	marie-jose	138	f	CLINICAL MEDICINE
10691360	van den broeke, a	anne	33	f	BIOMEDICAL SCIENCES
11556362	van den berge, d	dirk	37	m	CLINICAL MEDICINE
11573244	molenaers, g	guy	103	m	CLINICAL MEDICINE
12363006	scheunders, p	paul	77	m	EARTH SCIENCES AND TECHNOLOGY
12375240	heyrman, j	jeroen	26	m	BASIC LIFE SCIENCES
12897004	al-bender, f	farid	46	m	MECHANICAL ENGINEERING AND AEROSPACE
13148887	geraert, e	etienne	55	m	BIOLOGICAL SCIENCES
13399037	bielders, cl	charles l.	56	m	AGRICULTURE AND FOOD SCIENCE
13937479	vercammen, d	dominique	26	f	BASIC LIFE SCIENCES
13946405	meester, d	daniel	13	m	CLINICAL MEDICINE
14096081	goffard, jc	jean-christophe	31	m	CLINICAL MEDICINE
14605754	dive, g	georges	108	m	CHEMISTRY AND CHEMICAL ENGINEERING
14614844	pauwels, m	martine	46	f	CLINICAL MEDICINE
15382648	moens, k	kathleen	5	f	CLINICAL MEDICINE
15385356	sanna, a	antonio	15	m	CLINICAL MEDICINE
15645963	menovsky, t	tomas	120	m	CLINICAL MEDICINE
15653917	iassinovski, s	serguei	8	m	GENERAL AND INDUSTRIAL ENGINEERING
15919120	sartenaer, a	annick	18	f	MATHEMATICS
15943813	geubel, ap	andre p.	215	m	CLINICAL MEDICINE
16951239	vercammen, f	francis	45	m	CLINICAL MEDICINE
17209156	houthoofd, n	noel	2	m	ECONOMICS AND BUSINESS
20780837	galvita, vv	vladimir v.	75	m	CHEMISTRY AND CHEMICAL ENGINEERING
20784788	leyh, b	bernard	65	m	CHEMISTRY AND CHEMICAL ENGINEERING
21238789	husson, b	bernard	21	m	CLINICAL MEDICINE
21935031	van looy, b	bart	46	m	MANAGEMENT AND PLANNING
22951047	van staveren, wcg	wilma c. g.	27	f	BASIC LIFE SCIENCES
23209191	danthine, s	sabine	69	f	AGRICULTURE AND FOOD SCIENCE
23478931	roebben, g	gert	64	m	PHYSICS AND MATERIALS SCIENCE
23479404	verguts, t	tom	120	m	PSYCHOLOGY
23502057	hendlisz, a	alain	139	m	CLINICAL MEDICINE
25530617	ducart, a	anne	7	f	CLINICAL MEDICINE
26301438	robbrecht, e	elmar	71	m	BIOLOGICAL SCIENCES
26559880	dumoutier, l	laure	70	f	BASIC LIFE SCIENCES
27224334	ndambi, jm	jean-marie	6	m	CIVIL ENGINEERING AND CONSTRUCTION
27501117	budo, cj	camille j.	13	f	CLINICAL MEDICINE
27752684	caudron, i	isabelle	37	f	CLINICAL MEDICINE
27988723	rigouts, l	leen	129	f	CLINICAL MEDICINE
29479214	peers, b	bernard	52	m	BASIC LIFE SCIENCES
29662941	evrard, p	patrick	58	m	CLINICAL MEDICINE
32062251	verheyen, k	kris	299	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
32079138	bissay, v	veronique	14	f	CLINICAL MEDICINE
32081378	coppens, s	sandra	20	f	BIOMEDICAL SCIENCES
32508775	hansenne, m	michel	114	m	CLINICAL MEDICINE
33422086	vermaelen, ky	karim y.	59	m	CLINICAL MEDICINE
34893945	de vlam, k	kurt	187	m	CLINICAL MEDICINE
35907232	verstraete, k	koenraad	172	m	BIOMEDICAL SCIENCES
35922729	rentier, b	bernard	66	m	BIOMEDICAL SCIENCES
36424105	vangijsegem, f	frederique	53	f	BASIC LIFE SCIENCES
37497581	verelst, j	jan	10	m	COMPUTER SCIENCES
38340457	courard, l	luc	36	m	CIVIL ENGINEERING AND CONSTRUCTION
38534223	bruggeman, v	veerle	86	f	AGRICULTURE AND FOOD SCIENCE
39125373	yante, jm	jean-marie	23	m	HISTORY, PHILOSOPHY AND RELIGION
39128415	baens, m	mathijs	74	m	CLINICAL MEDICINE
39667266	simoens, s	steven	251	m	HEALTH SCIENCES
40181367	waltregny, d	david	82	m	CLINICAL MEDICINE
40188732	biemont, e	emile	239	m	PHYSICS AND MATERIALS SCIENCE
40202491	barthelemy, jp	jean-paul	11	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
40653963	l'hermite-baleriaux, m	mireille	53	f	CLINICAL MEDICINE
42396646	goossens, v	vera	27	f	BASIC LIFE SCIENCES
42396648	goossens, v	veerle	55	f	BASIC LIFE SCIENCES
42642486	heyns, m	marc	410	m	PHYSICS AND MATERIALS SCIENCE
42648706	van raemdonck, d	dirk	462	m	CLINICAL MEDICINE
42649163	moonen, m	marie	43	f	CLINICAL MEDICINE
42657987	sweeck, l	lieve	18	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
43079016	debbaut, b	benoit	32	m	MECHANICAL ENGINEERING AND AEROSPACE
43079445	pals, p	philippe	25	m	CLINICAL MEDICINE
43102614	beyer, gp	gerald p.	65	m	PHYSICS AND MATERIALS SCIENCE
43621297	vanhulle, c	caroline	25	f	BIOMEDICAL SCIENCES
43899334	van beneden, k	katrien	45	f	BIOMEDICAL SCIENCES
43902106	lerut, j	jan	380	m	CLINICAL MEDICINE
44419526	platteau, p	peter	60	m	CLINICAL MEDICINE
44704597	martiat, p	philippe	210	m	CLINICAL MEDICINE
45227497	wauters, j	jan	56	m	BASIC LIFE SCIENCES
45526926	clapuyt, p	philippe	88	m	CLINICAL MEDICINE
46200963	denoel, p	philippe	37	m	BIOMEDICAL SCIENCES
46227639	brys, k	kristel	10	f	HEALTH SCIENCES
47056277	heylen, r	rene	62	m	CLINICAL MEDICINE
47076038	de corte, f	frans	131	m	CHEMISTRY AND CHEMICAL ENGINEERING
47088340	delaunois, l	luc	32	m	CLINICAL MEDICINE
47675414	veloso, a	anabela	69	f	PHYSICS AND MATERIALS SCIENCE
49307379	straehle, c	carolyn	11	f	CLINICAL MEDICINE
50008974	meyns, b	bart	279	m	CLINICAL MEDICINE
51331191	matagne, a	andre	85	m	BASIC LIFE SCIENCES
51331393	wyndaele, jj	jean-jacques	394	m	CLINICAL MEDICINE
51364924	van dam, p	peter	223	m	CLINICAL MEDICINE
801815	elosegi, ja	jose-antonio	5	m	CLINICAL MEDICINE
1288283	fransen, p	patrick	25	m	CLINICAL MEDICINE
1296305	lambot, ma	marie-alexandra	19	f	CLINICAL MEDICINE
2147505	van der vennet, m	marc	8	m	CLINICAL MEDICINE
2163424	gaigneaux, em	eric m.	200	m	CHEMISTRY AND CHEMICAL ENGINEERING
2474042	amighi, k	karim	90	m	BIOMEDICAL SCIENCES
3372802	breure, ash	abraham s. h.	32	m	BIOLOGICAL SCIENCES
3376671	rahier, j	jacques	298	m	CLINICAL MEDICINE
3638700	lameire, n	norbert	495	m	CLINICAL MEDICINE
4147083	dessy, h	hugues	32	m	CLINICAL MEDICINE
4149923	vandooren, j	jacques	57	m	CHEMISTRY AND CHEMICAL ENGINEERING
5007650	ducarme, x	xavier	11	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
5204290	schaaps, jp	jean-pierre	55	m	CLINICAL MEDICINE
5205426	jaspard, jm	jean-marie	22	m	HISTORY, PHILOSOPHY AND RELIGION
6693229	coche, jc	jean-charles	26	m	CLINICAL MEDICINE
7136216	hubloue, i	ives	77	m	CLINICAL MEDICINE
6387970	donnez, j	jacques	449	m	CLINICAL MEDICINE
6391061	baert, l	lieven	37	m	BIOMEDICAL SCIENCES
6595757	lorrain, r	reginald d.	35	m	EARTH SCIENCES AND TECHNOLOGY
7089860	van gestel, t	tony	33	m	COMPUTER SCIENCES
7780035	vanfleteren, j	jan	215	m	PHYSICS AND MATERIALS SCIENCE
7785751	coppejans, e	eric	78	m	BIOLOGICAL SCIENCES
8041136	massar, s	serge	133	m	PHYSICS AND MATERIALS SCIENCE
8215614	ferain, e	etienne	36	m	PHYSICS AND MATERIALS SCIENCE
8234949	van cauwelaert, p	philip	23	m	CLINICAL MEDICINE
8410948	cuypers, j	jan	51	m	ASTRONOMY AND ASTROPHYSICS
8739163	mourad, m	michel	180	m	CLINICAL MEDICINE
9323818	gerbaux, p	pascal	175	m	CHEMISTRY AND CHEMICAL ENGINEERING
9841970	mairlot, mc	marie-chistine	4	f	CLINICAL MEDICINE
11784994	van der stuyft, p	patrick	238	m	CLINICAL MEDICINE
12241661	van meervelt, l	luc	293	m	CHEMISTRY AND CHEMICAL ENGINEERING
12495593	daube, g	georges	152	m	BASIC LIFE SCIENCES
12752210	droste, fg	flip g.	24	m	LANGUAGE AND LINGUISTICS
13787950	baeyens, w	willy	221	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
13787952	baeyens, wrg	willy r. g.	178	m	CHEMISTRY AND CHEMICAL ENGINEERING
14011413	dominicy, m	marc	28	m	CREATIVE ARTS, CULTURE AND MUSIC
14252056	fransen, e	erik	187	m	BASIC LIFE SCIENCES
14514272	flamez, a	anja	12	f	CLINICAL MEDICINE
15329176	devlieghere, f	frank	259	m	AGRICULTURE AND FOOD SCIENCE
15610010	van der straeten, d	dominique	187	f	BIOLOGICAL SCIENCES
15842395	ludwig, a	annick	70	f	BIOMEDICAL SCIENCES
15843499	vandelanotte, m	michel	10	m	CLINICAL MEDICINE
15864008	beco, l	luc	13	m	CLINICAL MEDICINE
17146956	boon, n	nico	406	m	BASIC LIFE SCIENCES
17611728	carlon, e	enrico	75	m	PHYSICS AND MATERIALS SCIENCE
18036445	pillon, a	agnesa	33	f	PSYCHOLOGY
18315356	dotreppe, jc	jean-claude	12	m	CIVIL ENGINEERING AND CONSTRUCTION
20497789	bailly, c	christian	134	m	CHEMISTRY AND CHEMICAL ENGINEERING
20509036	vlassenroot, k	koen	16	m	MANAGEMENT AND PLANNING
20980326	elsen, a	annemie	32	f	BIOLOGICAL SCIENCES
20982936	vandierendonck, a	andre	113	m	PSYCHOLOGY
22556482	cambier, f	francis	87	m	PHYSICS AND MATERIALS SCIENCE
23523396	engels, h	hilde	9	f	BIOMEDICAL SCIENCES
23526540	neyrinck, am	audrey m.	107	f	CLINICAL MEDICINE
23945871	oostra, a	ann	21	f	CLINICAL MEDICINE
24626269	geukens, r	robert	8	m	CLINICAL MEDICINE
24650818	nusgens, b	betty	194	f	CLINICAL MEDICINE
25294933	lavand'homme, p	patricia	92	f	CLINICAL MEDICINE
25814091	reyniers, mf	marie-francoise	195	f	CHEMISTRY AND CHEMICAL ENGINEERING
25829399	buscher, p	philippe	176	m	CLINICAL MEDICINE
26290980	vitale, em	enrico m.	24	m	MATHEMATICS
26562243	reisse, j	jacques	66	m	CHEMISTRY AND CHEMICAL ENGINEERING
26806730	lheureux, p	philippe e.	33	m	CLINICAL MEDICINE
26990698	pieters, l	luc	337	m	BIOMEDICAL SCIENCES
27005672	vanderbist, f	francis	48	m	BIOMEDICAL SCIENCES
27619773	buve, a	anne	136	f	CLINICAL MEDICINE
27894925	canters, f	frank	42	m	EARTH SCIENCES AND TECHNOLOGY
28083994	coucke, w	wim	79	m	CLINICAL MEDICINE
28294838	snauwaert, j	johan	14	m	CLINICAL MEDICINE
28559062	sonnino, g	giorgio	38	m	PHYSICS AND MATERIALS SCIENCE
28576546	vico, pg	pierre g.	12	m	CLINICAL MEDICINE
28872909	franck, f	fabrice	80	m	BASIC LIFE SCIENCES
29301181	duchateau, l	luc	412	m	CLINICAL MEDICINE
29538280	raty, jy	jean-yves	59	m	PHYSICS AND MATERIALS SCIENCE
29744497	gorlova, n	nadya	29	f	ASTRONOMY AND ASTROPHYSICS
29744631	de pauw-gillet, mc	marie-claire	95	f	BASIC LIFE SCIENCES
30187024	dabrio, m	marta	16	f	CHEMISTRY AND CHEMICAL ENGINEERING
30215368	lagrou, k	katrien	182	f	CLINICAL MEDICINE
30880741	vincent, jl	jean-louis	1354	m	CLINICAL MEDICINE
31087543	steegen, a	an	15	f	EARTH SCIENCES AND TECHNOLOGY
32105484	cleeremans, a	axel	139	m	PSYCHOLOGY
33069624	exter, k	katrina	50	f	ASTRONOMY AND ASTROPHYSICS
33288326	goffeau, a	andre	242	m	BASIC LIFE SCIENCES
33301696	blommaert, d	dominique	70	f	CLINICAL MEDICINE
34440848	yperman, j	jan	147	m	CHEMISTRY AND CHEMICAL ENGINEERING
35103366	van vaerenbergh, s	stefan	28	m	PHYSICS AND MATERIALS SCIENCE
35565730	vermeersch, s	sophie	4	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
35591553	vander auwera, j	jacqueline	39	f	EARTH SCIENCES AND TECHNOLOGY
35962837	marcelis, s	suzanne	8	f	CLINICAL MEDICINE
36233330	de clercq, a	armand	30	m	PSYCHOLOGY
37643792	daeyaert, f	frits	36	m	BASIC MEDICAL SCIENCES
38313126	mortet, v	vincent	71	m	PHYSICS AND MATERIALS SCIENCE
38313628	vanoverbeke, j	joost	33	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
39345022	de ketelaere, b	bart	108	m	AGRICULTURE AND FOOD SCIENCE
40221205	vandesteene, a	arlette	10	f	CLINICAL MEDICINE
40231818	gonze, x	xavier	191	m	PHYSICS AND MATERIALS SCIENCE
40480000	hamoir, m	marc	146	m	CLINICAL MEDICINE
40482355	de ridder, f	filip	15	m	BIOMEDICAL SCIENCES
41721968	bortier, h	hilde elisa	38	f	BASIC LIFE SCIENCES
42873073	vandekerckhove, b	bart	124	m	CLINICAL MEDICINE
43102618	beyer, g	gunter	16	m	PHYSICS AND MATERIALS SCIENCE
43793782	trapmann, s	stefanie	25	f	CHEMISTRY AND CHEMICAL ENGINEERING
43984906	mcentee, k	kathleen	92	f	CLINICAL MEDICINE
44004707	matthyssens, p	paul	38	m	ECONOMICS AND BUSINESS
44010425	vereecken, pm	philippe m.	107	m	PHYSICS AND MATERIALS SCIENCE
44285426	tognetti, vb	vanesa b.	19	f	BIOLOGICAL SCIENCES
45196441	de sutter, b	bjorn	39	m	COMPUTER SCIENCES
45501596	seynhaeve, jm	jean-marie	21	m	MECHANICAL ENGINEERING AND AEROSPACE
45521467	marchal, a	andre	9	m	PHYSICS AND MATERIALS SCIENCE
45927345	ballaux, pkew	ph. k. e. w.	7	m	CLINICAL MEDICINE
46400692	georges, b	benoit	5	m	BASIC MEDICAL SCIENCES
46413860	nizet, y	yannick	16	m	CLINICAL MEDICINE
46420548	wain, e	etienne	7	m	CLINICAL MEDICINE
46423703	grilo, i	isabel	12	f	ECONOMICS AND BUSINESS
47026391	liegeois, jf	jean-francois	106	m	BIOMEDICAL SCIENCES
47721744	leduc, a	albert	17	m	BIOMEDICAL SCIENCES
47740764	sels, l	luc	50	m	MANAGEMENT AND PLANNING
48757769	de brabander, hf	hubert f.	119	m	CHEMISTRY AND CHEMICAL ENGINEERING
51001736	van vlierberghe, h	hans	403	m	CLINICAL MEDICINE
51021035	derroitte, h	henri	4	m	HISTORY, PHILOSOPHY AND RELIGION
51038500	meerts, p	pierre	88	m	BIOLOGICAL SCIENCES
51083626	fransolet, am	andre-mathieu	79	m	EARTH SCIENCES AND TECHNOLOGY
51111770	verborgt, o	olivier	21	m	CLINICAL MEDICINE
1733214	feyereisen, p	pierre	40	m	PSYCHOLOGY
2167923	perelman, s	sergio	20	m	ECONOMICS AND BUSINESS
2493630	brijs, k	kristof	115	m	AGRICULTURE AND FOOD SCIENCE
2810132	bartik, k	kristin	47	f	CHEMISTRY AND CHEMICAL ENGINEERING
2828550	vranckx, p	pascal	122	m	CLINICAL MEDICINE
3184207	bongartz, jp	jean-pierre	7	m	CHEMISTRY AND CHEMICAL ENGINEERING
3494072	bernaerts, k	kristel	61	f	BASIC LIFE SCIENCES
4184096	reckinger, n	nicolas	44	m	PHYSICS AND MATERIALS SCIENCE
7148069	de geest, b	bart	116	m	CLINICAL MEDICINE
7158982	dardenne, b	benoit	28	m	PSYCHOLOGY
7556572	friart, a	alain	20	m	CLINICAL MEDICINE
38938981	detandt, m	monique	22	f	CLINICAL MEDICINE
39418193	lagneau, pe	paul-emile	13	m	BIOLOGICAL SCIENCES
40338926	linkowski, p	paul	195	m	CLINICAL MEDICINE
40348550	francaux, m	marc	105	m	HEALTH SCIENCES
40907784	de borger, b	bruno	61	m	ECONOMICS AND BUSINESS
41640017	opsommer, e	emmanuelle	15	f	BIOMEDICAL SCIENCES
41642966	d'haeseleer, w	william	95	m	ENERGY SCIENCE AND TECHNOLOGY
41921630	louveaux, j	jerome	37	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
42233911	francois, e	erik	13	m	CLINICAL MEDICINE
42728340	de bacquer, d	dirk	466	m	CLINICAL MEDICINE
42752633	veelaert, p	peter	41	m	COMPUTER SCIENCES
43040821	honore, p	pierre	128	m	CLINICAL MEDICINE
43073309	poedts, s	stefaan	281	m	ASTRONOMY AND ASTROPHYSICS
43077623	vande wouwer, a	alain	50	m	CHEMISTRY AND CHEMICAL ENGINEERING
45757442	voet, d	dirk	6	m	BIOMEDICAL SCIENCES
46064675	van lancker, v	vera	30	f	EARTH SCIENCES AND TECHNOLOGY
47489947	weiermann, a	andreas	55	m	MATHEMATICS
47493800	beumier, c	charles	6	m	COMPUTER SCIENCES
47500984	musch, e	eliane	13	f	PSYCHOLOGY
48077623	doutrelepont, h	hugues	3	m	EARTH SCIENCES AND TECHNOLOGY
48089423	debondt, hl	hendrik l.	34	m	BASIC LIFE SCIENCES
48606146	alewaeters, k	katrien	4	f	CLINICAL MEDICINE
48615831	sauval, aj	a. jacques	47	m	ASTRONOMY AND ASTROPHYSICS
49693760	jonas, jc	jean-christophe	100	m	CLINICAL MEDICINE
49905642	leys, a	anita	2	f	CLINICAL MEDICINE
647016	herdewijn, p	piet	646	m	CHEMISTRY AND CHEMICAL ENGINEERING
1149560	debruijn, ea	ernst a.	201	m	CLINICAL MEDICINE
1425048	vereecke, d	danny	44	m	BASIC LIFE SCIENCES
1427215	panis, b	bart	87	m	BIOLOGICAL SCIENCES
1429594	compernolle, f	frans	95	m	CHEMISTRY AND CHEMICAL ENGINEERING
1680975	gerard, c	christiane	17	f	CLINICAL MEDICINE
1684853	lobry, j	jacques	47	m	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
1686223	nemery, b	benoit	342	m	CLINICAL MEDICINE
2406006	deggouj, n	naima	51	f	CLINICAL MEDICINE
2709836	robaszynski, f	francis	29	m	EARTH SCIENCES AND TECHNOLOGY
2714384	de saeger, s	sarah	248	f	AGRICULTURE AND FOOD SCIENCE
2721593	martens, a	ann	111	f	CLINICAL MEDICINE
2733729	noel, mp	marie-pascale	64	f	PSYCHOLOGY
2946852	heimann, p	pierre	39	m	CLINICAL MEDICINE
2953963	rybouchkin, a	andrei	34	m	BASIC LIFE SCIENCES
3248305	van laecke, s	steven	63	m	CLINICAL MEDICINE
4622512	van den braembussche, ra	rene	34	m	MECHANICAL ENGINEERING AND AEROSPACE
5072610	lammens, j	johan	33	m	CLINICAL MEDICINE
5501088	van noorden, l	leon	11	m	PSYCHOLOGY
5726268	de vlieger, i	ina	14	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
6203544	renard, c	chantal	12	f	BIOMEDICAL SCIENCES
7932784	wenin, a	andre	42	m	HISTORY, PHILOSOPHY AND RELIGION
8228226	potapov, pl	pavel l.	44	m	PHYSICS AND MATERIALS SCIENCE
9488839	glansdorff, n	nicolas	142	m	BASIC LIFE SCIENCES
9508000	bertin, p	pierre	57	m	BIOLOGICAL SCIENCES
10079164	missotten, l	luc	94	m	CLINICAL MEDICINE
11684555	gathoye, jl	jean-louis	4	m	BIOLOGICAL SCIENCES
12269032	van reeth, o	olivier	56	m	BIOMEDICAL SCIENCES
12803834	campanella, b	bruno	9	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
12804695	declerck, d	dominique	82	f	CLINICAL MEDICINE
13028046	lagneaux, l	laurence	215	f	CLINICAL MEDICINE
13038944	engelborghs, y	yves	199	m	BASIC LIFE SCIENCES
13546868	lepoivre, p	philippe	44	m	BIOLOGICAL SCIENCES
13563014	hommez, gmg	geert m. g.	22	m	CLINICAL MEDICINE
13565986	nys, m	monique	35	f	CLINICAL MEDICINE
13809456	lamoen, d	dirk	91	m	PHYSICS AND MATERIALS SCIENCE
14381624	moens, l	luc	242	m	CHEMISTRY AND CHEMICAL ENGINEERING
16034552	urbain, d	daniel	115	m	CLINICAL MEDICINE
17119996	corhay, jl	jean-louis	83	m	CLINICAL MEDICINE
17148063	van rossum, f	fabienne	42	f	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
17149508	beyers, j	jan	34	m	POLITICAL SCIENCE AND PUBLIC ADMINISTRATION
18157397	danneels, l	lieven	135	m	HEALTH SCIENCES
18741929	lemaitre, a	anne	49	f	ASTRONOMY AND ASTROPHYSICS
18757248	stevens, wj	wim j.	208	m	CLINICAL MEDICINE
19301163	hebbelinck, m	marcel	26	m	AGRICULTURE AND FOOD SCIENCE
19315769	kruse, n	norbert	178	m	CHEMISTRY AND CHEMICAL ENGINEERING
19328916	pomme, s	stefaan	132	m	ENERGY SCIENCE AND TECHNOLOGY
19869187	lebecque, p	patrick	78	m	CLINICAL MEDICINE
21344404	ryckebusch, j	jan	157	m	PHYSICS AND MATERIALS SCIENCE
21344438	gielen, jl	jan l.	46	m	BIOMEDICAL SCIENCES
21372180	grosfils, p	patrick	26	m	PHYSICS AND MATERIALS SCIENCE
21882882	esteves, fd	frederic de lemos	6	m	BASIC LIFE SCIENCES
22378104	wildemauwe, c	christa	28	f	CLINICAL MEDICINE
22956415	daniel, hm	heide-marie	32	f	BASIC LIFE SCIENCES
22957749	anne, w	wim	27	m	CLINICAL MEDICINE
22958994	haesebrouck, f	freddy	761	m	CLINICAL MEDICINE
22959821	demaree, gr	gaston r.	23	m	EARTH SCIENCES AND TECHNOLOGY
22963499	pieltain, a	alexandra	4	f	BIOLOGICAL SCIENCES
23469621	barvais, l	luc	79	m	CLINICAL MEDICINE
23473140	jaspers, cj	charles	21	m	BASIC LIFE SCIENCES
24559105	dolci, s	stella	32	f	CLINICAL MEDICINE
24792245	reyniers, e	edwin	77	m	BASIC LIFE SCIENCES
25538734	stals, h	hilde	12	f	BASIC LIFE SCIENCES
25783100	lisoni, jg	judit g.	50	f	PHYSICS AND MATERIALS SCIENCE
25791356	verschaffel, l	lieven	172	m	EDUCATIONAL SCIENCES
26854840	morthier, g	geert	111	m	PHYSICS AND MATERIALS SCIENCE
27797588	de vliegher, a	alex	9	m	AGRICULTURE AND FOOD SCIENCE
28061848	deboe, v	veerle	4	f	CLINICAL MEDICINE
29314771	van oyen, h	herman	165	m	CLINICAL MEDICINE
29324765	braet, c	caroline	183	f	PSYCHOLOGY
29331017	lens, w	willy	83	m	PSYCHOLOGY
30818434	beauvois, v	veronique	2	f	ELECTRICAL ENGINEERING AND TELECOMMUNICATION
30827817	bury, t	thierry	74	m	CLINICAL MEDICINE
31021951	robberecht, e	eddy	54	m	CLINICAL MEDICINE
31043684	van puyvelde, l	luc	55	m	BIOMEDICAL SCIENCES
31053805	vermorken, jb	jan b.	629	m	CLINICAL MEDICINE
31795805	cambier, e	emmanuel	10	m	CLINICAL MEDICINE
32988816	dubus, a	alain	26	m	BASIC LIFE SCIENCES
33509969	vandekerkhove, k	kris	17	m	ENVIRONMENTAL SCIENCES AND TECHNOLOGY
34406393	swings, jp	jean-pierre	4	m	ASTRONOMY AND ASTROPHYSICS
34419093	lecouvet, fe	frederic e.	188	m	BIOMEDICAL SCIENCES
34861271	brichard, b	benoit	58	m	ENERGY SCIENCE AND TECHNOLOGY
34866930	vanden broeck, j	jozef	119	m	BASIC LIFE SCIENCES
34871199	yunus, s	sami	42	m	CHEMISTRY AND CHEMICAL ENGINEERING
35608664	ostensen, rh	roy h.	164	m	ASTRONOMY AND ASTROPHYSICS
37542285	erneux, t	thomas	206	m	PHYSICS AND MATERIALS SCIENCE
37547342	cambier, c	carole	32	f	CLINICAL MEDICINE
37758479	de herde, a	andre	26	m	CIVIL ENGINEERING AND CONSTRUCTION
38247360	vanlandschoot, p	peter	44	m	BIOMEDICAL SCIENCES
38767077	gillet, p	pierre	18	m	CLINICAL MEDICINE
39491702	geluykens, r	ronald	11	m	LANGUAGE AND LINGUISTICS
40028574	verhoeven, g	guido	238	m	CLINICAL MEDICINE
40223542	gras, t	thierry	21	m	CLINICAL MEDICINE
